Dato og tid;Inne på teknisk rom;Temp;Relativ fuktighet;Duggpunkt;Ute;Tempu;Relativfuktighetu;Duggpunktu;;
02.05.2022 02:00;;18;34;1,9;;7,5;71;2,6;;
02.05.2022 04:00;;17,8;34;1,7;;10,1;56;1,7;;
02.05.2022 06:00;;17,7;34;1,7;;8,3;68;2,8;;
02.05.2022 08:00;;17,3;35;1,7;;4,5;82;1,7;;
02.05.2022 10:00;;17,7;34;1,7;;6,8;67;1,1;;
02.05.2022 12:00;;17,9;32;1;;7,4;67;1,7;;
02.05.2022 14:00;;17,9;33;1,4;;6,5;72;1,8;;
02.05.2022 16:00;;17,4;35;1,8;;5;85;2,7;;
02.05.2022 18:00;;17,6;34;1,6;;6,2;82;3,4;;
02.05.2022 20:00;;17,3;35;1,7;;5,8;76;1,9;;
02.05.2022 22:00;;16,9;35;1,4;;4;86;1,9;;
03.05.2022 00:00;;16,8;36;1,7;;4,1;81;1,1;;
03.05.2022 02:00;;16,7;36;1,6;;2,7;88;0,9;;
03.05.2022 04:00;;16,7;36;1,6;;2,7;88;0,9;;
03.05.2022 06:00;;16,7;36;1,6;;1,7;92;0,5;;
03.05.2022 08:00;;16,5;36;1,4;;3,4;90;1,9;;
03.05.2022 10:00;;16,9;35;1,4;;5,8;76;1,9;;
03.05.2022 12:00;;17,9;33;1,4;;8,2;69;2,9;;
03.05.2022 14:00;;17,9;31;0,6;;8,4;51;-1,1;;
03.05.2022 16:00;;18,1;30;0,3;;9,2;46;-1,8;;
03.05.2022 18:00;;18,1;30;0,3;;9,6;47;-1,2;;
03.05.2022 20:00;;18,5;30;0,6;;12,2;38;-1,7;;
03.05.2022 22:00;;17,2;32;0,4;;3,8;64;-2,4;;
04.05.2022 00:00;;16,8;33;0,5;;1,5;69;-3,6;;
04.05.2022 02:00;;16,6;33;0,3;;0,6;75;-3,3;;
04.05.2022 04:00;;16,5;34;0,6;;0,3;73;-4;;
04.05.2022 06:00;;16,6;34;0,7;;1,9;67;-3,6;;
04.05.2022 08:00;;16,6;31;-0,6;;5,1;50;-4,5;;
04.05.2022 10:00;;16,9;29;-1,2;;7,3;47;-3,3;;
04.05.2022 12:00;;18;26;-1,8;;12,6;35;-2,4;;
04.05.2022 14:00;;18,6;26;-1,3;;13,1;38;-0,9;;
04.05.2022 16:00;;18,1;28;-0,7;;14,2;37;-0,3;;
04.05.2022 18:00;;17,9;28;-0,8;;12,2;47;1,2;;
04.05.2022 20:00;;17,6;29;-0,6;;10,9;57;2,7;;
04.05.2022 22:00;;17,3;31;0;;9,7;59;2,1;;
05.05.2022 00:00;;17,2;31;-0,1;;8,3;67;2,5;;
05.05.2022 02:00;;17,2;32;0,4;;7,8;73;3,3;;
05.05.2022 04:00;;17,2;32;0,4;;7,9;74;3,6;;
05.05.2022 06:00;;17,2;33;0,8;;8,5;75;4,3;;
05.05.2022 08:00;;17,1;35;1,5;;8,1;76;4,1;;
05.05.2022 10:00;;17,5;37;2,7;;9,2;70;4;;
05.05.2022 12:00;;18,6;34;2,5;;13,2;51;3,3;;
05.05.2022 14:00;;21,2;31;3,4;;15,3;49;4,7;;
05.05.2022 16:00;;24,5;27;4,3;;21;37;5,8;;
05.05.2022 18:00;;19,9;32;2,7;;13,8;51;3,9;;
05.05.2022 20:00;;18,8;34;2,6;;15;49;4,4;;
05.05.2022 22:00;;18,1;35;2,4;;9,6;67;3,8;;
06.05.2022 00:00;;17,8;36;2,6;;8,9;66;2,9;;
06.05.2022 02:00;;17,7;36;2,5;;8,8;65;2,6;;
06.05.2022 04:00;;17,6;37;2,8;;8,5;67;2,7;;
06.05.2022 06:00;;17,7;37;2,8;;7,9;73;3,4;;
06.05.2022 08:00;;17,9;36;2,6;;10,6;66;4,5;;
06.05.2022 10:00;;18;37;3,1;;13,2;61;5,9;;
06.05.2022 12:00;;18,5;37;3,6;;16,3;50;5,9;;
06.05.2022 14:00;;18,9;37;3,9;;16,8;47;5,4;;
06.05.2022 16:00;;20,2;35;4,3;;18,3;43;5,5;;
06.05.2022 18:00;;19,6;35;3,7;;16,8;49;6;;
06.05.2022 20:00;;18,9;37;3,9;;12,3;68;6,6;;
06.05.2022 22:00;;18,2;38;3,7;;7,5;81;4,5;;
07.05.2022 00:00;;18;38;3,5;;6,9;78;3,3;;
07.05.2022 02:00;;17,8;38;3,3;;6,2;74;1,9;;
07.05.2022 04:00;;17,7;38;3,2;;5,9;69;0,7;;
07.05.2022 06:00;;17,5;38;3;;3,9;85;1,6;;
07.05.2022 08:00;;17,4;38;3;;3,4;88;1,6;;
07.05.2022 10:00;;17,6;37;2,8;;3,5;88;1,7;;
07.05.2022 12:00;;18,4;34;2,3;;7;59;-0,5;;
07.05.2022 14:00;;18,8;33;2,2;;6,5;69;1,2;;
07.05.2022 16:00;;20;31;2,4;;12;52;2,5;;
07.05.2022 18:00;;23;26;2,5;;25,9;20;1,3;;
07.05.2022 20:00;;19,2;32;2,1;;8,2;40;-4,6;;
07.05.2022 22:00;;17,9;34;1,8;;6,6;42;-5,4;;
08.05.2022 00:00;;17,4;34;1,4;;5,3;57;-2,5;;
08.05.2022 02:00;;17,2;34;1,2;;3,1;85;0,8;;
08.05.2022 04:00;;17,1;34;1,1;;2;86;-0,1;;
08.05.2022 06:00;;17,1;35;1,5;;2,6;89;1;;
08.05.2022 08:00;;17,4;34;1,4;;4,1;85;1,8;;
08.05.2022 10:00;;18,2;33;1,7;;8,4;66;2,4;;
08.05.2022 12:00;;18,3;33;1,8;;10,5;51;0,8;;
08.05.2022 14:00;;23,5;27;3,5;;17,5;33;1,1;;
08.05.2022 16:00;;23,6;26;3;;22,4;23;0,3;;
08.05.2022 18:00;;23;27;3;;26,1;18;0;;
08.05.2022 20:00;;20,4;31;2,7;;15,6;28;-2,8;;
08.05.2022 22:00;;19,2;33;2,6;;9,8;49;-0,4;;
09.05.2022 00:00;;18,6;34;2,5;;7,5;56;-0,7;;
09.05.2022 02:00;;18,3;34;2,2;;7,3;58;-0,4;;
09.05.2022 04:00;;18,2;34;2,1;;7,3;58;-0,4;;
09.05.2022 06:00;;18,1;35;2,4;;7,9;58;0,2;;
09.05.2022 08:00;;18,1;34;2;;9,6;55;1;;
09.05.2022 10:00;;19;32;2;;15,3;38;1,1;;
09.05.2022 12:00;;20;30;1,9;;18,3;35;2,6;;
09.05.2022 14:00;;21,4;29;2,7;;21,6;30;3,3;;
09.05.2022 16:00;;20,3;29;1,7;;18,6;21;-4,1;;
09.05.2022 18:00;;19,8;30;1,7;;17,1;27;-2;;
09.05.2022 20:00;;19,4;31;1,9;;15,1;34;-0,6;;
09.05.2022 22:00;;19;32;2;;14;38;-0,1;;
10.05.2022 00:00;;18,9;32;1,9;;13,6;34;-2;;
10.05.2022 02:00;;18,8;32;1,8;;13,4;35;-1,7;;
10.05.2022 04:00;;18,8;33;2,2;;13;37;-1,3;;
10.05.2022 06:00;;18,8;33;2,2;;12,8;41;-0,1;;
10.05.2022 08:00;;19;32;2;;13,4;46;2;;
10.05.2022 10:00;;19,7;31;2,1;;16,3;41;3;;
10.05.2022 12:00;;19,7;32;2,6;;15,7;46;4,1;;
10.05.2022 14:00;;19,6;35;3,7;;15,3;51;5,2;;
10.05.2022 16:00;;22,1;31;4,2;;22,5;34;5,9;;
10.05.2022 18:00;;23,9;27;3,8;;34,4;19;7,5;;
10.05.2022 20:00;;20,8;33;4;;15,8;40;2,2;;
10.05.2022 22:00;;19,7;34;3,4;;12,9;50;2,7;;
11.05.2022 00:00;;19,3;35;3,5;;10,2;57;2,1;;
11.05.2022 02:00;;19,1;35;3,3;;9,4;65;3,2;;
11.05.2022 04:00;;18,9;36;3,5;;8,4;69;3,1;;
11.05.2022 06:00;;18,8;36;3,4;;8,2;72;3,5;;
11.05.2022 08:00;;18,8;36;3,4;;9,9;67;4,1;;
11.05.2022 10:00;;19,3;36;3,9;;12,6;60;5,1;;
11.05.2022 12:00;;20,4;34;4;;16,3;45;4,4;;
11.05.2022 14:00;;20,4;32;3,2;;16,7;39;2,7;;
11.05.2022 16:00;;20,6;32;3,4;;16,7;43;4,1;;
11.05.2022 18:00;;23,2;28;3,7;;32,2;24;9,1;;
11.05.2022 20:00;;20,6;32;3,4;;14,7;46;3,2;;
11.05.2022 22:00;;19,6;34;3,3;;10,4;69;5;;
12.05.2022 00:00;;19,2;35;3,4;;8,6;86;6,4;;
12.05.2022 02:00;;19;35;3,2;;7,9;86;5,7;;
12.05.2022 04:00;;18,9;36;3,5;;7,5;88;5,7;;
12.05.2022 06:00;;18,9;36;3,5;;7,2;90;5,7;;
12.05.2022 08:00;;18,9;37;3,9;;9,3;84;6,7;;
12.05.2022 10:00;;19,2;38;4,6;;10,2;74;5,8;;
12.05.2022 12:00;;18,9;38;4,3;;9,2;72;4,4;;
12.05.2022 14:00;;19,2;37;4,2;;10,4;68;4,8;;
12.05.2022 16:00;;20,2;35;4,3;;12,1;59;4,3;;
12.05.2022 18:00;;20,8;34;4,4;;15,5;50;5,1;;
12.05.2022 20:00;;20,2;34;3,9;;15,7;45;3,8;;
12.05.2022 22:00;;19,2;36;3,8;;9,9;61;2,7;;
13.05.2022 00:00;;18,8;37;3,8;;7,5;72;2,8;;
13.05.2022 02:00;;18,6;37;3,6;;6,9;71;2;;
13.05.2022 04:00;;18,6;38;4;;7,3;71;2,4;;
13.05.2022 06:00;;18,6;38;4;;8;68;2,5;;
13.05.2022 08:00;;18,7;36;3,3;;10,3;63;3,6;;
13.05.2022 10:00;;19,1;35;3,3;;13,2;51;3,3;;
13.05.2022 12:00;;19,8;33;3,1;;15,7;47;4,4;;
13.05.2022 14:00;;20,1;34;3,8;;14,2;54;5;;
13.05.2022 16:00;;20,2;35;4,3;;---;---;---;;
13.05.2022 18:00;;19,3;36;3,9;;9,2;72;4,4;;
13.05.2022 20:00;;18,8;37;3,8;;8,3;81;5,2;;
13.05.2022 22:00;;18,6;38;4;;---;---;---;;
14.05.2022 00:00;;18,5;38;3,9;;6,7;84;4,2;;
14.05.2022 02:00;;18,4;38;3,8;;6,5;90;5;;
14.05.2022 04:00;;18,4;38;3,8;;5,3;91;4;;
14.05.2022 06:00;;18,4;38;3,8;;5,5;92;4,3;;
14.05.2022 08:00;;18,6;38;4;;7,2;85;4,9;;
14.05.2022 10:00;;18,9;37;3,9;;8,6;68;3;;
14.05.2022 12:00;;19,4;36;4;;9,3;65;3,1;;
14.05.2022 14:00;;20;34;3,7;;11,3;57;3,1;;
14.05.2022 16:00;;19,8;34;3,5;;11,8;63;5;;
14.05.2022 18:00;;19,5;34;3,2;;10;66;4;;
14.05.2022 20:00;;19,1;36;3,7;;9,3;69;3,9;;
14.05.2022 22:00;;18,7;37;3,7;;8,3;70;3,2;;
15.05.2022 00:00;;18,6;37;3,6;;7,9;68;2,4;;
15.05.2022 02:00;;18,6;37;3,6;;7,1;79;3,7;;
15.05.2022 04:00;;18,6;37;3,6;;6,7;84;4,2;;
15.05.2022 06:00;;18,5;37;3,6;;6,2;90;4,7;;
15.05.2022 08:00;;18,7;37;3,7;;---;---;---;;
15.05.2022 10:00;;18,8;37;3,8;;7,3;86;5,1;;
15.05.2022 12:00;;19,1;37;4,1;;8,1;85;5,7;;
15.05.2022 14:00;;19,2;36;3,8;;9;81;5,9;;
15.05.2022 16:00;;22,2;31;4,3;;13,4;59;5,6;;
15.05.2022 18:00;;20,7;34;4,3;;11,4;61;4,2;;
15.05.2022 20:00;;20,1;34;3,8;;14,8;49;4,2;;
15.05.2022 22:00;;19;36;3,6;;7,8;69;2,5;;
16.05.2022 00:00;;18,6;37;3,6;;5,4;76;1,5;;
16.05.2022 02:00;;18,4;38;3,8;;3;87;1,1;;
16.05.2022 04:00;;18,2;38;3,7;;1,3;90;-0,2;;
16.05.2022 06:00;;18,2;38;3,7;;1,3;91;0;;
16.05.2022 08:00;;18;37;3,1;;4,5;84;2;;
16.05.2022 10:00;;18;36;2,7;;7,3;75;3,2;;
16.05.2022 12:00;;18,2;35;2,5;;---;---;---;;
16.05.2022 14:00;;23,3;27;3,3;;16,8;39;2,8;;
16.05.2022 16:00;;26,8;22;3,3;;27,8;24;5,4;;
16.05.2022 18:00;;24;24;2,2;;32,5;16;3,5;;
16.05.2022 20:00;;22,4;28;3;;29,8;17;2,2;;
16.05.2022 22:00;;20,3;32;3,1;;10,4;46;-0,7;;
17.05.2022 00:00;;19,4;33;2,7;;5,8;67;0,2;;
17.05.2022 02:00;;18,8;34;2,6;;3,5;73;-0,9;;
17.05.2022 04:00;;18,5;35;2,8;;2,7;75;-1,3;;
17.05.2022 06:00;;18,6;35;2,9;;3,2;71;-1,5;;
17.05.2022 08:00;;18,2;33;1,7;;6,5;66;0,6;;
17.05.2022 10:00;;18,3;30;0,4;;11,7;36;-2,9;;
17.05.2022 12:00;;18,7;27;-0,7;;17,3;27;-1,9;;
17.05.2022 14:00;;24,2;21;0,5;;23,5;21;-0,1;;
17.05.2022 16:00;;27,3;17;0,1;;36,7;10;0,2;;
17.05.2022 18:00;;25,5;20;0,9;;38,8;13;5,5;;
17.05.2022 20:00;;23,3;24;1,6;;30,3;19;4,1;;
17.05.2022 22:00;;21;27;1,3;;13,9;45;2,2;;
18.05.2022 00:00;;20,2;29;1,6;;9,1;57;1;;
18.05.2022 02:00;;19,6;30;1,6;;6,9;68;1,4;;
18.05.2022 04:00;;19,2;31;1,7;;5,5;72;0,9;;
18.05.2022 06:00;;19,2;31;1,7;;7,6;67;1,9;;
18.05.2022 08:00;;19,2;32;2,1;;10,5;61;3,3;;
18.05.2022 10:00;;19,4;32;2,3;;14,7;44;2,6;;
18.05.2022 12:00;;20,8;27;1,1;;20,2;28;1,1;;
18.05.2022 14:00;;20,7;28;1,6;;19,7;31;2,1;;
18.05.2022 16:00;;20,6;30;2,4;;17,7;47;6,3;;
18.05.2022 18:00;;23,3;27;3,3;;29,9;24;7,2;;
18.05.2022 20:00;;23,3;27;3,3;;28,5;28;8,3;;
18.05.2022 22:00;;21,1;32;3,8;;13,2;66;7;;
19.05.2022 00:00;;20,3;33;3,5;;9,5;76;5,5;;
19.05.2022 02:00;;19,9;34;3,6;;7,6;81;4,6;;
19.05.2022 04:00;;19,6;34;3,3;;6,6;84;4,1;;
19.05.2022 06:00;;19,7;34;3,4;;7,4;81;4,4;;
19.05.2022 08:00;;19,7;35;3,8;;10,3;72;5,5;;
19.05.2022 10:00;;20,6;32;3,4;;14,8;53;5,3;;
19.05.2022 12:00;;21;33;4,1;;15,2;53;5,7;;
19.05.2022 14:00;;21,9;32;4,5;;17,1;48;6;;
19.05.2022 16:00;;22;32;4,6;;20,3;42;7;;
19.05.2022 18:00;;24,8;27;4,6;;35,9;20;9,5;;
19.05.2022 20:00;;23,1;30;4,6;;28;25;6,2;;
19.05.2022 22:00;;21,2;34;4,7;;13,4;60;5,8;;
20.05.2022 00:00;;20,4;35;4,5;;10,7;66;4,6;;
20.05.2022 02:00;;20,1;36;4,6;;7,8;78;4,2;;
20.05.2022 04:00;;19,8;36;4,3;;6,3;84;3,8;;
20.05.2022 06:00;;19,9;36;4,4;;7;84;4,5;;
20.05.2022 08:00;;19,6;36;4,1;;8,6;74;4,2;;
20.05.2022 10:00;;19,7;36;4,2;;13,1;62;6;;
20.05.2022 12:00;;20,5;36;4,9;;18,2;47;6,7;;
20.05.2022 14:00;;25,1;29;5,8;;21,6;42;8,2;;
20.05.2022 16:00;;27,7;26;6,5;;30,8;27;9,7;;
20.05.2022 18:00;;24,9;30;6,2;;25,8;33;8,3;;
20.05.2022 20:00;;22,8;33;5,7;;24;41;10;;
20.05.2022 22:00;;21,3;36;5,7;;13,9;67;7,9;;
21.05.2022 00:00;;20,7;36;5,1;;11,8;73;7,1;;
21.05.2022 02:00;;20,4;37;5,2;;11,3;84;8,7;;
21.05.2022 04:00;;20,2;38;5,5;;10,5;90;8,9;;
21.05.2022 06:00;;20,2;38;5,5;;10,4;90;8,8;;
21.05.2022 08:00;;20,4;37;5,2;;11,2;90;9,6;;
21.05.2022 10:00;;20,7;37;5,5;;12,4;86;10,1;;
21.05.2022 12:00;;20,8;37;5,6;;13;83;10,2;;
21.05.2022 14:00;;21,7;35;5,6;;15,4;75;11;;
21.05.2022 16:00;;21,2;36;5,6;;12,3;82;9,3;;
21.05.2022 18:00;;21;36;5,4;;12,8;80;9,5;;
21.05.2022 20:00;;20,8;37;5,6;;12,1;85;9,7;;
21.05.2022 22:00;;20,3;38;5,5;;10,4;90;8,8;;
22.05.2022 00:00;;20;38;5,3;;9;93;7,9;;
22.05.2022 02:00;;20;39;5,7;;8,4;93;7,3;;
22.05.2022 04:00;;19,9;39;5,6;;8,1;93;7;;
22.05.2022 06:00;;19,9;39;5,6;;8,4;93;7,3;;
22.05.2022 08:00;;20,2;38;5,5;;9,9;89;8,2;;
22.05.2022 10:00;;20,6;37;5,4;;13,8;76;9,7;;
22.05.2022 12:00;;21,4;36;5,7;;17,8;55;8,7;;
22.05.2022 14:00;;25,6;29;6,3;;23,4;40;9,1;;
22.05.2022 16:00;;28,2;25;6,3;;34,8;20;8,6;;
22.05.2022 18:00;;25;30;6,3;;27,4;26;6,2;;
22.05.2022 20:00;;22,4;34;5,8;;19;39;4,8;;
22.05.2022 22:00;;21,6;36;5,9;;15,4;47;4,2;;
23.05.2022 00:00;;21,1;36;5,5;;13,5;56;4,9;;
23.05.2022 02:00;;20,8;37;5,6;;12,6;59;4,8;;
23.05.2022 04:00;;20,6;37;5,4;;11,9;64;5,3;;
23.05.2022 06:00;;20,6;37;5,4;;14,1;51;4,1;;
23.05.2022 08:00;;21;35;5;;16,4;47;5,1;;
23.05.2022 10:00;;21,2;34;4,7;;17,6;45;5,5;;
23.05.2022 12:00;;21,9;33;4,9;;19,5;41;5,9;;
23.05.2022 14:00;;23;31;5;;22,2;34;5,6;;
23.05.2022 16:00;;23;32;5,4;;21,9;37;6,6;;
23.05.2022 18:00;;22,1;33;5,1;;19,4;42;6,2;;
23.05.2022 20:00;;21,7;34;5,2;;17,7;45;5,6;;
23.05.2022 22:00;;21,2;35;5,2;;15,8;50;5,4;;
24.05.2022 00:00;;21;36;5,4;;13,3;66;7,1;;
24.05.2022 02:00;;20,8;36;5,2;;12;74;7,5;;
24.05.2022 04:00;;20,7;36;5,1;;11,3;78;7,6;;
24.05.2022 06:00;;20,7;36;5,1;;14;56;5,4;;
24.05.2022 08:00;;20,9;35;4,9;;15,1;52;5,3;;
24.05.2022 10:00;;21,4;34;4,9;;16,8;50;6,3;;
24.05.2022 12:00;;21,6;35;5,5;;17,8;47;6,4;;
24.05.2022 14:00;;21,8;34;5,3;;16,2;53;6,6;;
24.05.2022 16:00;;22;34;5,4;;17,8;47;6,4;;
24.05.2022 18:00;;22;34;5,4;;17,4;47;6;;
24.05.2022 20:00;;21,6;35;5,5;;17;47;5,6;;
24.05.2022 22:00;;21,2;36;5,6;;16,2;49;5,5;;
25.05.2022 00:00;;21;36;5,4;;15,4;55;6,4;;
25.05.2022 02:00;;20,9;36;5,3;;14,5;59;6,6;;
25.05.2022 04:00;;20,8;36;5,2;;14,3;57;5,9;;
25.05.2022 06:00;;20,9;36;5,3;;12,4;63;5,6;;
25.05.2022 08:00;;21;35;5;;16,4;43;3,8;;
25.05.2022 10:00;;21,4;33;4,5;;15,8;44;3,6;;
25.05.2022 12:00;;21,8;31;3,9;;17,8;38;3,3;;
25.05.2022 14:00;;24,9;25;3,6;;21,2;30;3;;
25.05.2022 16:00;;25,1;24;3,1;;21,2;30;3;;
25.05.2022 18:00;;26,3;23;3,5;;36;12;2,2;;
25.05.2022 20:00;;23,6;28;4,1;;22,6;25;1,6;;
25.05.2022 22:00;;22,1;31;4,2;;13,6;55;4,7;;
26.05.2022 00:00;;21,4;32;4,1;;9,9;65;3,6;;
26.05.2022 02:00;;20,9;33;4,1;;8,2;69;2,9;;
26.05.2022 04:00;;20,6;34;4,2;;6,7;75;2,6;;
26.05.2022 06:00;;20,6;34;4,2;;8,1;75;3,9;;
26.05.2022 08:00;;20,6;34;4,2;;10,8;65;4,5;;
26.05.2022 10:00;;20,6;34;4,2;;11,2;71;6,2;;
26.05.2022 12:00;;20,5;37;5,3;;12,4;71;7,3;;
26.05.2022 14:00;;20,6;38;5,8;;11,7;75;7,4;;
26.05.2022 16:00;;22,4;35;6,2;;17,3;56;8,5;;
26.05.2022 18:00;;21,4;36;5,7;;14,4;64;7,7;;
26.05.2022 20:00;;21;36;5,4;;12,3;70;7;;
26.05.2022 22:00;;20,3;37;5,2;;8,4;83;5,7;;
27.05.2022 00:00;;19,9;38;5,2;;7,8;84;5,3;;
27.05.2022 02:00;;19,7;39;5,4;;5,6;91;4,3;;
27.05.2022 04:00;;19,6;39;5,3;;6,1;92;4,9;;
27.05.2022 06:00;;19,6;38;4,9;;6,4;91;5;;
27.05.2022 08:00;;19,6;38;4,9;;8,3;85;5,9;;
27.05.2022 10:00;;20;37;4,9;;11,1;73;6,5;;
27.05.2022 12:00;;19,6;38;4,9;;9,9;74;5,5;;
27.05.2022 14:00;;19,7;37;4,6;;9,9;79;6,4;;
27.05.2022 16:00;;19,6;38;4,9;;10,1;81;7;;
27.05.2022 18:00;;22,9;32;5,4;;22,2;36;6,4;;
27.05.2022 20:00;;19,9;37;4,8;;9,4;80;6,1;;
27.05.2022 22:00;;19,1;39;4,8;;8,5;89;6,8;;
28.05.2022 00:00;;18,8;39;4,6;;8,2;91;6,8;;
28.05.2022 02:00;;18,7;39;4,5;;8;94;7,1;;
28.05.2022 04:00;;18,6;40;4,8;;8,4;94;7,5;;
28.05.2022 06:00;;18,6;40;4,8;;8;93;6,9;;
28.05.2022 08:00;;18,5;40;4,7;;7,4;93;6,4;;
28.05.2022 10:00;;18,7;39;4,5;;7,8;89;6,1;;
28.05.2022 12:00;;18,8;39;4,6;;7,9;90;6,4;;
28.05.2022 14:00;;19,4;37;4,4;;9,4;84;6,8;;
28.05.2022 16:00;;19,8;36;4,3;;10,6;77;6,7;;
28.05.2022 18:00;;19,4;37;4,4;;8,7;82;5,8;;
28.05.2022 20:00;;18,8;38;4,2;;8,1;79;4,7;;
28.05.2022 22:00;;18,2;39;4;;6,9;80;3,7;;
29.05.2022 00:00;;18,1;39;4;;6,6;81;3,6;;
29.05.2022 02:00;;18;39;3,9;;6,5;85;4,2;;
29.05.2022 04:00;;17,9;39;3,8;;5,9;87;3,9;;
29.05.2022 06:00;;17,9;39;3,8;;5,7;88;3,9;;
29.05.2022 08:00;;18,2;39;4;;6,2;89;4,5;;
29.05.2022 10:00;;18,6;38;4;;6,7;87;4,7;;
29.05.2022 12:00;;19,1;37;4,1;;8;83;5,3;;
29.05.2022 14:00;;19;37;4;;8,3;86;6,1;;
29.05.2022 16:00;;20;36;4,5;;11,4;77;7,5;;
29.05.2022 18:00;;21;34;4,6;;15,1;58;6,9;;
29.05.2022 20:00;;21,5;33;4,6;;23,5;36;7,6;;
29.05.2022 22:00;;19,6;37;4,5;;8,9;77;5,1;;
30.05.2022 00:00;;18,8;38;4,2;;6,5;85;4,2;;
30.05.2022 02:00;;18,4;39;4,2;;6,1;90;4,6;;
30.05.2022 04:00;;18,2;39;4;;5,7;91;4,4;;
30.05.2022 06:00;;18,3;39;4,1;;7,2;85;4,9;;
30.05.2022 08:00;;18,5;38;3,9;;12,4;55;3,6;;
30.05.2022 10:00;;18,4;36;3,1;;13,8;54;4,7;;
30.05.2022 12:00;;19,1;36;3,7;;19;42;5,8;;
30.05.2022 14:00;;21,9;32;4,5;;22,7;37;7,3;;
30.05.2022 16:00;;22,2;33;5,2;;23,4;36;7,5;;
30.05.2022 18:00;;22,8;32;5,3;;29,5;27;8,6;;
30.05.2022 20:00;;22,6;32;5,1;;29,7;24;7;;
30.05.2022 22:00;;20,7;36;5,1;;17;44;4,7;;
31.05.2022 00:00;;20,1;37;5;;14,4;52;4,7;;
31.05.2022 02:00;;19,7;37;4,6;;10,3;71;5,3;;
31.05.2022 04:00;;19,4;38;4,7;;8,9;77;5,1;;
31.05.2022 06:00;;19,4;38;4,7;;8,4;80;5,2;;
31.05.2022 08:00;;19,4;38;4,7;;11,4;71;6,3;;
31.05.2022 10:00;;19,6;38;4,9;;15,8;57;7,3;;
31.05.2022 12:00;;20,4;38;5,6;;17,3;55;8,2;;
31.05.2022 14:00;;23,2;35;6,9;;21,5;46;9,4;;
31.05.2022 16:00;;25,6;31;7,3;;26,1;34;9;;
31.05.2022 18:00;;21;39;6,5;;17,1;54;7,7;;
31.05.2022 20:00;;21,5;38;6,6;;21,7;42;8,3;;
31.05.2022 22:00;;20,4;40;6,4;;14;77;10;;
01.06.2022 00:00;;20;40;6;;12;87;9,9;;
01.06.2022 02:00;;19,7;40;5,7;;11,1;90;9,5;;
01.06.2022 04:00;;19,6;41;6;;10,5;91;9,1;;
01.06.2022 06:00;;19,6;40;5,7;;11,5;89;9,8;;
01.06.2022 08:00;;19,6;43;6,7;;12,1;87;10;;
01.06.2022 10:00;;19,9;45;7,6;;13,2;82;10,2;;
01.06.2022 12:00;;19,7;46;7,8;;12,2;86;9,9;;
01.06.2022 14:00;;19,6;48;8,3;;11,5;91;10,1;;
01.06.2022 16:00;;19,5;48;8,2;;11,7;92;10,5;;
01.06.2022 18:00;;19,4;47;7,8;;11,7;90;10,1;;
01.06.2022 20:00;;19,5;46;7,6;;11,8;93;10,7;;
01.06.2022 22:00;;19,3;46;7,4;;11;94;10,1;;
02.06.2022 00:00;;19,2;46;7,3;;10,4;96;9,8;;
02.06.2022 02:00;;19,2;46;7,3;;9,6;96;9;;
02.06.2022 04:00;;19,2;46;7,3;;9,5;96;8,9;;
02.06.2022 06:00;;19,2;46;7,3;;9,5;96;8,9;;
02.06.2022 08:00;;19,1;46;7,2;;10,4;94;9,5;;
02.06.2022 10:00;;19,2;47;7,6;;11,3;91;9,9;;
02.06.2022 12:00;;19,4;47;7,8;;12,3;88;10,4;;
02.06.2022 14:00;;19,7;47;8,1;;12,4;87;10,3;;
02.06.2022 16:00;;21,1;45;8,7;;15,5;81;12,3;;
02.06.2022 18:00;;20,1;47;8,5;;13,4;84;10,8;;
02.06.2022 20:00;;19,8;47;8,2;;12,2;88;10,3;;
02.06.2022 22:00;;19,2;48;7,9;;10,7;92;9,5;;
03.06.2022 00:00;;19;48;7,8;;10,6;92;9,4;;
03.06.2022 02:00;;19;48;7,8;;10,2;95;9,4;;
03.06.2022 04:00;;19;47;7,5;;10,1;96;9,5;;
03.06.2022 06:00;;19;47;7,5;;9,6;96;9;;
03.06.2022 08:00;;18,8;47;7,3;;10,1;94;9,2;;
03.06.2022 10:00;;19,1;47;7,5;;11,8;91;10,4;;
03.06.2022 12:00;;19,6;46;7,7;;12,9;84;10,3;;
03.06.2022 14:00;;20,2;45;7,9;;15,1;77;11,1;;
03.06.2022 16:00;;19,8;46;7,9;;13,3;80;9,9;;
03.06.2022 18:00;;19,4;47;7,8;;11,4;87;9,3;;
03.06.2022 20:00;;19,1;47;7,5;;10,6;89;8,9;;
03.06.2022 22:00;;18,9;47;7,4;;10;90;8,4;;
04.06.2022 00:00;;18,9;47;7,4;;9,6;92;8,4;;
04.06.2022 02:00;;18,9;47;7,4;;9,5;93;8,4;;
04.06.2022 04:00;;18,8;47;7,3;;8,5;92;7,3;;
04.06.2022 06:00;;18,8;47;7,3;;8,4;93;7,3;;
04.06.2022 08:00;;19;46;7,1;;9,5;87;7,5;;
04.06.2022 10:00;;19,5;44;6,9;;12,3;77;8,4;;
04.06.2022 12:00;;20,7;42;7,4;;14,7;64;8;;
04.06.2022 14:00;;22,4;38;7,4;;17,5;55;8,4;;
04.06.2022 16:00;;24,1;35;7,7;;20,2;46;8,2;;
04.06.2022 18:00;;20,2;42;6,9;;13,4;60;5,8;;
